Vente_ID,Date_ID,Date,Client_ID,Produit_ID,Commercial_ID,Ville_ID,Quantite,Prix_Unitaire,Montant_Vente,Cout_Total,Benefice,Montant_Paye,Creance,Mode_Paiement
V00885,20251024,2025-10-24,CL004,PR003,COM001,VIL001,30,17480.0,764575.0,579555.0,185020.0,611660.0,152915.0,Crédit
V01426,20251025,2025-10-25,CL004,PR014,COM001,VIL001,4,1550.0,9040.0,5890.0,3150.0,4520.0,4520.0,Crédit
V00166,20251025,2025-10-25,CL008,PR007,COM007,VIL003,8,1820.0,14939.0,9521.0,5418.0,14939.0,0.0,Mobile Money
V00514,20251026,2025-10-26,CL019,PR003,COM008,VIL008,30,17840.0,317909.0,236115.0,81794.0,317909.0,0.0,Virement
V00741,20251026,2025-10-26,CL005,PR004,COM003,VIL002,3,7330.0,26124.0,19709.0,6415.0,26124.0,0.0,Virement
V01025,20251027,2025-10-27,CL002,PR007,COM005,VIL001,12,1820.0,31843.0,20820.0,11023.0,20698.0,11145.0,Crédit
V00149,20251027,2025-10-27,CL020,PR015,COM003,VIL008,15,1020.0,9088.0,5702.0,3386.0,9088.0,0.0,Virement
V01231,20251027,2025-10-27,CL020,PR002,COM007,VIL008,30,15280.0,272290.0,209563.0,62727.0,217832.0,54458.0,Crédit
V00849,20251027,2025-10-27,CL005,PR012,COM003,VIL002,3,2840.0,10122.0,7199.0,2923.0,10122.0,0.0,Espèces
V00867,20251027,2025-10-27,CL007,PR008,COM001,VIL002,6,910.0,6486.0,4277.0,2209.0,6486.0,0.0,Espèces
V01264,20251028,2025-10-28,CL001,PR012,COM001,VIL001,12,2760.0,48289.0,33242.0,15047.0,48289.0,0.0,Espèces
V00028,20251028,2025-10-28,CL003,PR012,COM001,VIL001,15,2720.0,59486.0,41553.0,17933.0,59486.0,0.0,Espèces
V01040,20251029,2025-10-29,CL010,PR006,COM008,VIL004,12,730.0,8515.0,5832.0,2683.0,6812.0,1703.0,Crédit
V00794,20251029,2025-10-29,CL015,PR010,COM006,VIL006,2,3210.0,5408.0,3926.0,1482.0,3515.0,1893.0,Crédit
V00605,20251029,2025-10-29,CL018,PR014,COM001,VIL007,25,1510.0,30578.0,19845.0,10733.0,24462.0,6116.0,Crédit
V00433,20251029,2025-10-29,CL017,PR004,COM008,VIL007,40,7350.0,238140.0,179820.0,58320.0,238140.0,0.0,Espèces
V00524,20251029,2025-10-29,CL012,PR003,COM004,VIL004,4,17510.0,68079.0,50350.0,17729.0,54463.0,13616.0,Crédit
V00302,20251029,2025-10-29,CL010,PR004,COM005,VIL004,3,7610.0,22191.0,16242.0,5949.0,22191.0,0.0,Mobile Money
V00553,20251030,2025-10-30,CL008,PR015,COM008,VIL003,4,1020.0,4186.0,2791.0,1395.0,4186.0,0.0,Mobile Money
V00334,20251030,2025-10-30,CL002,PR013,COM002,VIL001,3,2600.0,11372.0,7873.0,3499.0,7392.0,3980.0,Crédit
V00482,20251030,2025-10-30,CL013,PR004,COM008,VIL005,10,7740.0,66874.0,47520.0,19354.0,66874.0,0.0,Mobile Money
V00038,20251030,2025-10-30,CL003,PR003,COM006,VIL001,1,17060.0,24873.0,19493.0,5380.0,24873.0,0.0,Virement
V00388,20251031,2025-10-31,CL009,PR012,COM005,VIL003,25,2920.0,74898.0,49248.0,25650.0,74898.0,0.0,Mobile Money
V00545,20251031,2025-10-31,CL006,PR001,COM007,VIL002,4,17760.0,84396.0,64152.0,20244.0,54857.0,29539.0,Crédit
V00101,20251031,2025-10-31,CL007,PR006,COM008,VIL002,25,770.0,22869.0,14553.0,8316.0,22869.0,0.0,Espèces
V00084,20251031,2025-10-31,CL009,PR004,COM006,VIL003,12,7510.0,92463.0,70548.0,21915.0,92463.0,0.0,Mobile Money
V00090,20251031,2025-10-31,CL001,PR008,COM003,VIL001,20,890.0,25952.0,18371.0,7581.0,25952.0,0.0,Mobile Money
V01097,20251101,2025-11-01,CL011,PR009,COM005,VIL004,6,2100.0,12701.0,9012.0,3689.0,12701.0,0.0,Mobile Money
V00611,20251101,2025-11-01,CL006,PR009,COM005,VIL002,8,2190.0,21585.0,14685.0,6900.0,14030.0,7555.0,Crédit
V00582,20251101,2025-11-01,CL002,PR012,COM005,VIL001,12,2690.0,48807.0,35925.0,12882.0,46367.0,2440.0,Espèces
V01016,20251102,2025-11-02,CL017,PR003,COM006,VIL007,6,17920.0,90317.0,67032.0,23285.0,85801.0,4516.0,Espèces
V00589,20251102,2025-11-02,CL007,PR010,COM002,VIL002,10,3320.0,40902.0,28706.0,12196.0,40902.0,0.0,Virement
V00868,20251102,2025-11-02,CL004,PR013,COM005,VIL001,3,2450.0,11113.0,7666.0,3447.0,5556.0,5557.0,Crédit
V01080,20251102,2025-11-02,CL012,PR012,COM004,VIL004,5,2820.0,14213.0,9828.0,4385.0,9238.0,4975.0,Crédit
V00816,20251102,2025-11-02,CL001,PR002,COM005,VIL001,4,15220.0,92051.0,72878.0,19173.0,46026.0,46025.0,Crédit
V01086,20251103,2025-11-03,CL012,PR010,COM006,VIL004,20,3150.0,63504.0,46166.0,17338.0,50803.0,12701.0,Crédit
V00019,20251103,2025-11-03,CL010,PR009,COM006,VIL004,4,2240.0,9032.0,6129.0,2903.0,9032.0,0.0,Mobile Money
V01125,20251103,2025-11-03,CL019,PR012,COM002,VIL008,40,2800.0,68992.0,48294.0,20698.0,68992.0,0.0,Espèces
V00513,20251103,2025-11-03,CL004,PR002,COM005,VIL001,40,16170.0,977962.0,724550.0,253412.0,977962.0,0.0,Mobile Money
V00963,20251103,2025-11-03,CL010,PR010,COM006,VIL004,8,3160.0,25482.0,19273.0,6209.0,20386.0,5096.0,Crédit
V00459,20251103,2025-11-03,CL014,PR013,COM008,VIL005,1,2560.0,2294.0,1550.0,744.0,2294.0,0.0,Virement
V01126,20251104,2025-11-04,CL012,PR008,COM006,VIL004,2,900.0,1814.0,1210.0,604.0,1179.0,635.0,Crédit
V00093,20251104,2025-11-04,CL008,PR011,COM001,VIL003,15,1220.0,19471.0,12928.0,6543.0,15577.0,3894.0,Crédit
V01024,20251104,2025-11-04,CL009,PR005,COM008,VIL003,20,1680.0,35750.0,27026.0,8724.0,35750.0,0.0,Espèces
V01093,20251104,2025-11-04,CL011,PR006,COM005,VIL004,12,750.0,9072.0,5685.0,3387.0,4536.0,4536.0,Crédit
V01500,20251104,2025-11-04,CL014,PR006,COM001,VIL005,10,750.0,6720.0,4211.0,2509.0,6720.0,0.0,Crédit
V00590,20251104,2025-11-04,CL001,PR014,COM005,VIL001,3,1470.0,6668.0,4264.0,2404.0,4334.0,2334.0,Crédit
V00361,20251105,2025-11-05,CL015,PR015,COM001,VIL006,3,1020.0,2673.0,1756.0,917.0,2673.0,0.0,Espèces
V00723,20251105,2025-11-05,CL001,PR012,COM008,VIL001,15,2850.0,64638.0,44906.0,19732.0,64638.0,0.0,Virement
V00865,20251105,2025-11-05,CL016,PR010,COM003,VIL006,25,3250.0,70980.0,52198.0,18782.0,46137.0,24843.0,Crédit
V00775,20251105,2025-11-05,CL004,PR007,COM005,VIL001,12,1870.0,33929.0,22136.0,11793.0,22054.0,11875.0,Crédit
V01144,20251105,2025-11-05,CL010,PR007,COM006,VIL004,4,1870.0,7540.0,4879.0,2661.0,7540.0,0.0,Espèces
V00650,20251106,2025-11-06,CL018,PR012,COM005,VIL007,15,2770.0,34902.0,24444.0,10458.0,27922.0,6980.0,Crédit
V00477,20251106,2025-11-06,CL019,PR009,COM005,VIL008,12,2220.0,16410.0,11088.0,5322.0,16410.0,0.0,Mobile Money
V01163,20251106,2025-11-06,CL003,PR009,COM007,VIL001,15,2170.0,49216.0,33793.0,15423.0,49216.0,0.0,Virement
V00297,20251107,2025-11-07,CL020,PR004,COM005,VIL008,10,7500.0,46200.0,36344.0,9856.0,46200.0,0.0,Mobile Money
V01150,20251107,2025-11-07,CL007,PR006,COM008,VIL002,4,740.0,3647.0,2415.0,1232.0,3647.0,0.0,Virement
V01007,20251107,2025-11-07,CL010,PR004,COM001,VIL004,5,7800.0,39312.0,27972.0,11340.0,39312.0,0.0,Mobile Money
V01158,20251107,2025-11-07,CL006,PR005,COM007,VIL002,1,1720.0,2119.0,1552.0,567.0,2119.0,0.0,Mobile Money
V00780,20251107,2025-11-07,CL014,PR007,COM002,VIL005,30,1790.0,48115.0,31718.0,16397.0,48115.0,0.0,Crédit
V00560,20251107,2025-11-07,CL009,PR008,COM006,VIL003,5,930.0,4948.0,3405.0,1543.0,4948.0,0.0,Crédit
V00856,20251107,2025-11-07,CL008,PR011,COM007,VIL003,3,1130.0,3607.0,2586.0,1021.0,3607.0,0.0,Espèces
V00882,20251107,2025-11-07,CL009,PR004,COM008,VIL003,20,7120.0,151514.0,120445.0,31069.0,98484.0,53030.0,Crédit
V01465,20251107,2025-11-07,CL015,PR007,COM006,VIL006,2,1840.0,3215.0,2149.0,1066.0,3215.0,0.0,Virement
V01310,20251108,2025-11-08,CL004,PR010,COM004,VIL001,8,3200.0,38707.0,28668.0,10039.0,38707.0,0.0,Espèces
V01127,20251108,2025-11-08,CL020,PR001,COM004,VIL008,5,18110.0,55779.0,43212.0,12567.0,55779.0,0.0,Mobile Money
V00146,20251108,2025-11-08,CL006,PR009,COM004,VIL002,8,2130.0,20993.0,14784.0,6209.0,13645.0,7348.0,Crédit
V00835,20251108,2025-11-08,CL012,PR003,COM005,VIL004,3,17490.0,52890.0,39887.0,13003.0,42312.0,10578.0,Crédit
V01401,20251108,2025-11-08,CL011,PR006,COM008,VIL004,12,790.0,9556.0,5685.0,3871.0,9556.0,0.0,Espèces
V00643,20251108,2025-11-08,CL020,PR014,COM006,VIL008,12,1530.0,11310.0,7170.0,4140.0,9048.0,2262.0,Crédit
V01314,20251108,2025-11-08,CL020,PR002,COM008,VIL008,12,15570.0,115093.0,89813.0,25280.0,40283.0,74810.0,Crédit
V00151,20251109,2025-11-09,CL004,PR011,COM004,VIL001,1,1190.0,1799.0,1240.0,559.0,1799.0,0.0,Mobile Money
V01042,20251109,2025-11-09,CL020,PR010,COM002,VIL008,10,3170.0,19527.0,14230.0,5297.0,19527.0,0.0,Virement
V00125,20251109,2025-11-09,CL012,PR007,COM004,VIL004,2,1700.0,3427.0,2399.0,1028.0,3427.0,0.0,Espèces
V01347,20251109,2025-11-09,CL018,PR001,COM001,VIL007,10,18120.0,152208.0,120204.0,32004.0,98935.0,53273.0,Crédit
V00232,20251109,2025-11-09,CL019,PR004,COM006,VIL008,2,7660.0,9437.0,6998.0,2439.0,9437.0,0.0,Espèces
V00006,20251110,2025-11-10,CL005,PR006,COM004,VIL002,10,720.0,8870.0,6037.0,2833.0,8870.0,0.0,Espèces
V00610,20251110,2025-11-10,CL006,PR011,COM003,VIL002,3,1180.0,4361.0,3031.0,1330.0,2180.0,2181.0,Crédit
V00037,20251110,2025-11-10,CL004,PR013,COM001,VIL001,6,2430.0,22045.0,16057.0,5988.0,11022.0,11023.0,Crédit
V01247,20251110,2025-11-10,CL005,PR005,COM004,VIL002,15,1660.0,30677.0,22730.0,7947.0,30677.0,0.0,Virement
V01292,20251110,2025-11-10,CL004,PR014,COM001,VIL001,1,1500.0,2268.0,1467.0,801.0,1474.0,794.0,Crédit
V01486,20251111,2025-11-11,CL013,PR006,COM003,VIL005,3,710.0,1908.0,1317.0,591.0,1908.0,0.0,Espèces
V00668,20251111,2025-11-11,CL017,PR003,COM002,VIL007,2,17770.0,29854.0,22562.0,7292.0,14927.0,14927.0,Crédit
V01419,20251111,2025-11-11,CL017,PR011,COM006,VIL007,1,1220.0,1025.0,672.0,353.0,1025.0,0.0,Espèces
V01280,20251112,2025-11-12,CL001,PR013,COM002,VIL001,10,2480.0,37498.0,26006.0,11492.0,24374.0,13124.0,Crédit
V00427,20251112,2025-11-12,CL008,PR008,COM004,VIL003,2,840.0,1788.0,1319.0,469.0,1788.0,0.0,Mobile Money
V00829,20251112,2025-11-12,CL001,PR011,COM002,VIL001,25,1170.0,44226.0,32130.0,12096.0,22113.0,22113.0,Crédit
V00492,20251113,2025-11-13,CL009,PR010,COM005,VIL003,1,3300.0,3511.0,2405.0,1106.0,3511.0,0.0,Espèces
V01214,20251113,2025-11-13,CL011,PR011,COM006,VIL004,2,1120.0,2258.0,1653.0,605.0,1468.0,790.0,Crédit
V00504,20251113,2025-11-13,CL010,PR004,COM006,VIL004,8,7430.0,59916.0,43949.0,15967.0,59916.0,0.0,Mobile Money
V01325,20251113,2025-11-13,CL013,PR015,COM005,VIL005,3,970.0,2607.0,1720.0,887.0,2607.0,0.0,Mobile Money
V01023,20251114,2025-11-14,CL005,PR009,COM007,VIL002,3,2240.0,8279.0,5507.0,2772.0,6623.0,1656.0,Crédit
V00921,20251115,2025-11-15,CL006,PR015,COM007,VIL002,3,980.0,3622.0,2365.0,1257.0,3622.0,0.0,Crédit
V01408,20251116,2025-11-16,CL019,PR003,COM008,VIL008,4,17680.0,43564.0,32180.0,11384.0,43564.0,0.0,Virement
V01245,20251116,2025-11-16,CL004,PR006,COM001,VIL001,10,760.0,11491.0,7258.0,4233.0,11491.0,0.0,Espèces
V00396,20251116,2025-11-16,CL018,PR012,COM004,VIL007,20,2930.0,49224.0,32424.0,16800.0,31996.0,17228.0,Crédit
V00558,20251116,2025-11-16,CL015,PR006,COM007,VIL006,20,750.0,13104.0,8212.0,4892.0,6552.0,6552.0,Crédit
V00812,20251117,2025-11-17,CL002,PR007,COM008,VIL001,2,1820.0,5504.0,3689.0,1815.0,5229.0,275.0,Mobile Money
V00781,20251117,2025-11-17,CL016,PR001,COM006,VIL006,2,17330.0,30279.0,24828.0,5451.0,30279.0,0.0,Espèces
V01201,20251117,2025-11-17,CL018,PR011,COM005,VIL007,3,1240.0,3125.0,2092.0,1033.0,3125.0,0.0,Crédit
V01371,20251118,2025-11-18,CL006,PR009,COM007,VIL002,3,2160.0,7983.0,5359.0,2624.0,7584.0,399.0,Mobile Money
V01141,20251118,2025-11-18,CL005,PR011,COM007,VIL002,4,1180.0,5815.0,4041.0,1774.0,5815.0,0.0,Mobile Money
V00517,20251118,2025-11-18,CL009,PR003,COM001,VIL003,6,17490.0,111656.0,85418.0,26238.0,111656.0,0.0,Espèces
V00904,20251119,2025-11-19,CL012,PR001,COM005,VIL004,6,17300.0,104630.0,82918.0,21712.0,36620.0,68010.0,Crédit
V01324,20251120,2025-11-20,CL020,PR004,COM002,VIL008,1,7540.0,4645.0,3450.0,1195.0,3716.0,929.0,Crédit
V01375,20251120,2025-11-20,CL008,PR005,COM006,VIL003,6,1740.0,11108.0,7980.0,3128.0,5554.0,5554.0,Crédit
V01004,20251120,2025-11-20,CL003,PR007,COM006,VIL001,3,1810.0,8210.0,5625.0,2585.0,8210.0,0.0,Espèces
V00375,20251120,2025-11-20,CL009,PR011,COM002,VIL003,5,1150.0,6118.0,4522.0,1596.0,3977.0,2141.0,Crédit
V00035,20251121,2025-11-21,CL017,PR002,COM001,VIL007,40,15450.0,519120.0,383376.0,135744.0,519120.0,0.0,Espèces
V00565,20251121,2025-11-21,CL012,PR012,COM005,VIL004,30,2850.0,86184.0,61992.0,24192.0,86184.0,0.0,Espèces
V00389,20251122,2025-11-22,CL002,PR005,COM003,VIL001,5,1620.0,12247.0,9299.0,2948.0,12247.0,0.0,Mobile Money
V00362,20251122,2025-11-22,CL006,PR012,COM007,VIL002,4,2720.0,13404.0,9807.0,3597.0,6702.0,6702.0,Crédit
V01389,20251122,2025-11-22,CL003,PR006,COM006,VIL001,10,770.0,11642.0,7409.0,4233.0,11642.0,0.0,Espèces
V00358,20251122,2025-11-22,CL012,PR014,COM006,VIL004,5,1510.0,7610.0,4838.0,2772.0,4946.0,2664.0,Crédit
V00048,20251122,2025-11-22,CL017,PR012,COM007,VIL007,8,2830.0,19018.0,13238.0,5780.0,18067.0,951.0,Espèces
V00364,20251123,2025-11-23,CL008,PR013,COM006,VIL003,6,2620.0,16726.0,11172.0,5554.0,16726.0,0.0,Espèces
V01304,20251123,2025-11-23,CL002,PR001,COM008,VIL001,4,18210.0,110134.0,85640.0,24494.0,88107.0,22027.0,Crédit
V00579,20251123,2025-11-23,CL006,PR014,COM007,VIL002,10,1520.0,18726.0,12074.0,6652.0,18726.0,0.0,Espèces
V01384,20251124,2025-11-24,CL001,PR009,COM002,VIL001,5,2350.0,17766.0,11642.0,6124.0,8883.0,8883.0,Crédit
V00740,20251124,2025-11-24,CL018,PR013,COM008,VIL007,5,2490.0,10458.0,7350.0,3108.0,10458.0,0.0,Crédit
V00304,20251124,2025-11-24,CL006,PR005,COM007,VIL002,40,1670.0,82298.0,61600.0,20698.0,41149.0,41149.0,Crédit
V00828,20251124,2025-11-24,CL004,PR009,COM002,VIL001,4,2220.0,13427.0,9253.0,4174.0,13427.0,0.0,Virement
V01471,20251124,2025-11-24,CL013,PR007,COM006,VIL005,20,1820.0,32614.0,21683.0,10931.0,21199.0,11415.0,Crédit
V00095,20251124,2025-11-24,CL015,PR014,COM005,VIL006,5,1480.0,6465.0,4324.0,2141.0,6465.0,0.0,Espèces
V00179,20251125,2025-11-25,CL019,PR004,COM006,VIL008,1,7310.0,4503.0,3406.0,1097.0,4503.0,0.0,Espèces
V01315,20251126,2025-11-26,CL004,PR012,COM005,VIL001,1,2960.0,4476.0,2888.0,1588.0,4476.0,0.0,Virement
V01428,20251126,2025-11-26,CL007,PR008,COM005,VIL002,2,910.0,2242.0,1503.0,739.0,1794.0,448.0,Crédit
V01206,20251126,2025-11-26,CL006,PR013,COM007,VIL002,10,2450.0,30184.0,21314.0,8870.0,30184.0,0.0,Crédit
V01037,20251126,2025-11-26,CL007,PR011,COM001,VIL002,3,1230.0,4546.0,3068.0,1478.0,4546.0,0.0,Mobile Money
V00220,20251126,2025-11-26,CL011,PR007,COM002,VIL004,4,1800.0,7258.0,4919.0,2339.0,7258.0,0.0,Espèces
V00592,20251126,2025-11-26,CL007,PR005,COM004,VIL002,4,1690.0,8328.0,6160.0,2168.0,2915.0,5413.0,Crédit
V00067,20251127,2025-11-27,CL020,PR013,COM006,VIL008,4,2540.0,6259.0,4435.0,1824.0,6259.0,0.0,Espèces
V00345,20251127,2025-11-27,CL015,PR009,COM007,VIL006,5,2130.0,9304.0,6727.0,2577.0,6048.0,3256.0,Crédit
V00843,20251128,2025-11-28,CL011,PR009,COM005,VIL004,8,2220.0,17902.0,12177.0,5725.0,17902.0,0.0,Espèces
V01287,20251128,2025-11-28,CL006,PR011,COM006,VIL002,20,1260.0,31046.0,19958.0,11088.0,15523.0,15523.0,Crédit
V00202,20251128,2025-11-28,CL004,PR014,COM001,VIL001,20,1520.0,45965.0,30542.0,15423.0,36772.0,9193.0,Crédit
V01108,20251128,2025-11-28,CL006,PR013,COM005,VIL002,10,2480.0,30554.0,21560.0,8994.0,24443.0,6111.0,Crédit
V01390,20251128,2025-11-28,CL004,PR009,COM003,VIL001,6,2170.0,19686.0,13608.0,6078.0,19686.0,0.0,Crédit
V01154,20251128,2025-11-28,CL008,PR015,COM004,VIL003,5,990.0,5267.0,3458.0,1809.0,1843.0,3424.0,Crédit
V00840,20251129,2025-11-29,CL002,PR015,COM004,VIL001,3,990.0,4491.0,2903.0,1588.0,4491.0,0.0,Crédit
V00943,20251130,2025-11-30,CL001,PR014,COM008,VIL001,2,1490.0,4506.0,2873.0,1633.0,4506.0,0.0,Espèces
V00642,20251201,2025-12-01,CL018,PR014,COM001,VIL007,1,1530.0,1434.0,928.0,506.0,1434.0,0.0,Espèces
V01354,20251201,2025-12-01,CL002,PR007,COM006,VIL001,1,1720.0,2902.0,1991.0,911.0,1886.0,1016.0,Crédit
V00153,20251201,2025-12-01,CL002,PR003,COM003,VIL001,4,17880.0,120690.0,94568.0,26122.0,78448.0,42242.0,Crédit
V00324,20251201,2025-12-01,CL018,PR010,COM008,VIL007,12,3170.0,35662.0,25875.0,9787.0,28530.0,7132.0,Crédit
V00529,20251201,2025-12-01,CL011,PR003,COM006,VIL004,12,17660.0,238410.0,173745.0,64665.0,238410.0,0.0,Espèces
V01170,20251201,2025-12-01,CL020,PR011,COM006,VIL008,5,1170.0,4022.0,2853.0,1169.0,2614.0,1408.0,Crédit
V00669,20251202,2025-12-02,CL019,PR007,COM003,VIL008,4,1860.0,5115.0,3410.0,1705.0,5115.0,0.0,Espèces
V01081,20251202,2025-12-02,CL008,PR014,COM005,VIL003,4,1550.0,7362.0,4655.0,2707.0,5890.0,1472.0,Crédit
V00804,20251202,2025-12-02,CL018,PR001,COM004,VIL007,2,18430.0,34556.0,26550.0,8006.0,27645.0,6911.0,Crédit
V00969,20251202,2025-12-02,CL001,PR009,COM005,VIL001,5,2120.0,17888.0,12150.0,5738.0,14310.0,3578.0,Crédit
V00715,20251202,2025-12-02,CL003,PR011,COM007,VIL001,15,1220.0,30881.0,20503.0,10378.0,30881.0,0.0,Espèces
V01103,20251202,2025-12-02,CL016,PR003,COM001,VIL006,6,17680.0,103428.0,75582.0,27846.0,103428.0,0.0,Mobile Money
V01006,20251203,2025-12-03,CL003,PR015,COM007,VIL001,2,960.0,3240.0,2126.0,1114.0,1134.0,2106.0,Crédit
V00530,20251203,2025-12-03,CL007,PR002,COM002,VIL002,5,15490.0,106494.0,81331.0,25163.0,106494.0,0.0,Virement
V00061,20251203,2025-12-03,CL006,PR004,COM004,VIL002,6,7570.0,62453.0,44138.0,18315.0,21859.0,40594.0,Crédit
V00733,20251203,2025-12-03,CL019,PR007,COM003,VIL008,6,1830.0,7549.0,4826.0,2723.0,7549.0,0.0,Mobile Money
V00577,20251204,2025-12-04,CL010,PR010,COM003,VIL004,12,3210.0,43335.0,31320.0,12015.0,43335.0,0.0,Espèces
V00264,20251204,2025-12-04,CL013,PR013,COM002,VIL005,5,2520.0,12600.0,8600.0,4000.0,10080.0,2520.0,Crédit
V01067,20251204,2025-12-04,CL017,PR013,COM002,VIL007,3,2590.0,7284.0,4950.0,2334.0,7284.0,0.0,Espèces
V00586,20251204,2025-12-04,CL014,PR004,COM003,VIL005,12,7730.0,92760.0,67560.0,25200.0,92760.0,0.0,Virement
V00527,20251204,2025-12-04,CL013,PR002,COM003,VIL005,2,14390.0,28780.0,24020.0,4760.0,28780.0,0.0,Espèces
V00452,20251204,2025-12-04,CL013,PR001,COM001,VIL005,6,17860.0,107160.0,85260.0,21900.0,107160.0,0.0,Mobile Money
V01262,20251204,2025-12-04,CL009,PR004,COM002,VIL003,15,7470.0,133059.0,102066.0,30993.0,133059.0,0.0,Virement
V00438,20251205,2025-12-05,CL012,PR010,COM005,VIL004,4,3060.0,13770.0,10575.0,3195.0,11016.0,2754.0,Crédit
V00024,20251205,2025-12-05,CL004,PR003,COM008,VIL001,6,17540.0,177592.0,134460.0,43132.0,142074.0,35518.0,Crédit
V01182,20251205,2025-12-05,CL003,PR006,COM007,VIL001,2,770.0,2599.0,1620.0,979.0,2599.0,0.0,Virement
V00499,20251205,2025-12-05,CL006,PR002,COM006,VIL002,4,15080.0,82940.0,65065.0,17875.0,66352.0,16588.0,Crédit
V00862,20251205,2025-12-05,CL016,PR010,COM007,VIL006,1,3230.0,3149.0,2272.0,877.0,3149.0,0.0,Virement
V00421,20251205,2025-12-05,CL008,PR008,COM008,VIL003,15,880.0,15675.0,11044.0,4631.0,5486.0,10189.0,Crédit
V00722,20251206,2025-12-06,CL004,PR009,COM008,VIL001,5,2160.0,18225.0,12488.0,5737.0,9112.0,9113.0,Crédit
V00693,20251206,2025-12-06,CL006,PR003,COM004,VIL002,2,18150.0,49913.0,36602.0,13311.0,32443.0,17470.0,Crédit
V01143,20251206,2025-12-06,CL005,PR003,COM006,VIL002,1,17260.0,23733.0,18122.0,5611.0,23733.0,0.0,Virement
V00491,20251207,2025-12-07,CL011,PR002,COM006,VIL004,6,15680.0,105840.0,78570.0,27270.0,84672.0,21168.0,Crédit
V01273,20251207,2025-12-07,CL005,PR014,COM004,VIL002,12,1430.0,23595.0,16005.0,7590.0,15337.0,8258.0,Crédit
V00470,20251207,2025-12-07,CL004,PR013,COM007,VIL001,30,2620.0,132638.0,86569.0,46069.0,106110.0,26528.0,Crédit
V00348,20251208,2025-12-08,CL011,PR002,COM001,VIL004,6,15730.0,106178.0,81202.0,24976.0,106178.0,0.0,Espèces
V00764,20251208,2025-12-08,CL011,PR010,COM004,VIL004,3,3190.0,10766.0,7931.0,2835.0,10766.0,0.0,Mobile Money
V00409,20251208,2025-12-08,CL001,PR010,COM007,VIL001,5,3250.0,27422.0,19491.0,7931.0,21938.0,5484.0,Crédit
V00382,20251208,2025-12-08,CL006,PR012,COM008,VIL002,15,2700.0,55688.0,40838.0,14850.0,55688.0,0.0,Mobile Money
V00754,20251208,2025-12-08,CL011,PR005,COM005,VIL004,10,1750.0,19688.0,13950.0,5738.0,19688.0,0.0,Espèces
V00680,20251208,2025-12-08,CL010,PR012,COM004,VIL004,1,2780.0,3128.0,2138.0,990.0,3128.0,0.0,Mobile Money
V01443,20251208,2025-12-08,CL016,PR011,COM002,VIL006,15,1190.0,17404.0,12285.0,5119.0,17404.0,0.0,Crédit
V00181,20251209,2025-12-09,CL019,PR004,COM003,VIL008,25,7410.0,127359.0,95219.0,32140.0,127359.0,0.0,Espèces
V01447,20251209,2025-12-09,CL012,PR005,COM003,VIL004,4,1680.0,7560.0,5580.0,1980.0,7560.0,0.0,Espèces
V00286,20251209,2025-12-09,CL005,PR008,COM003,VIL002,8,920.0,10120.0,6820.0,3300.0,10120.0,0.0,Espèces
V00319,20251209,2025-12-09,CL003,PR004,COM005,VIL001,2,7550.0,25481.0,19339.0,6142.0,16563.0,8918.0,Crédit
V00936,20251210,2025-12-10,CL012,PR013,COM008,VIL004,3,2540.0,8572.0,5906.0,2666.0,8572.0,0.0,Mobile Money
V01109,20251210,2025-12-10,CL011,PR008,COM005,VIL004,20,900.0,20250.0,13725.0,6525.0,20250.0,0.0,Virement
V00081,20251210,2025-12-10,CL006,PR007,COM002,VIL002,3,1820.0,7508.0,4991.0,2517.0,4880.0,2628.0,Crédit
V00694,20251212,2025-12-12,CL005,PR005,COM001,VIL002,6,1680.0,13860.0,10230.0,3630.0,13860.0,0.0,Virement
V00926,20251212,2025-12-12,CL012,PR009,COM002,VIL004,6,2320.0,15660.0,10530.0,5130.0,15660.0,0.0,Virement
V00383,20251212,2025-12-12,CL004,PR015,COM004,VIL001,20,960.0,32400.0,21938.0,10462.0,21060.0,11340.0,Crédit
V00949,20251212,2025-12-12,CL016,PR015,COM004,VIL006,15,1030.0,15064.0,9068.0,5996.0,15064.0,0.0,Virement
V00571,20251213,2025-12-13,CL004,PR012,COM008,VIL001,10,2900.0,48938.0,33075.0,15863.0,31810.0,17128.0,Crédit
V00640,20251213,2025-12-13,CL009,PR010,COM008,VIL003,6,3130.0,22301.0,17385.0,4916.0,22301.0,0.0,Espèces
V00763,20251213,2025-12-13,CL001,PR009,COM005,VIL001,2,2320.0,7830.0,5231.0,2599.0,5090.0,2740.0,Crédit
V01421,20251213,2025-12-13,CL007,PR011,COM002,VIL002,3,1230.0,5074.0,3506.0,1568.0,5074.0,0.0,Espèces
V00965,20251213,2025-12-13,CL010,PR003,COM002,VIL004,4,17920.0,80640.0,58185.0,22455.0,76608.0,4032.0,Espèces
V00776,20251214,2025-12-14,CL009,PR003,COM002,VIL003,5,17510.0,103966.0,79800.0,24166.0,103966.0,0.0,Mobile Money
V01295,20251214,2025-12-14,CL002,PR014,COM004,VIL001,12,1490.0,30173.0,19642.0,10531.0,30173.0,0.0,Espèces
V00340,20251214,2025-12-14,CL012,PR014,COM008,VIL004,5,1490.0,8381.0,5512.0,2869.0,8381.0,0.0,Espèces
V00671,20251214,2025-12-14,CL001,PR003,COM005,VIL001,4,17670.0,119273.0,86805.0,32468.0,119273.0,0.0,Crédit
